Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Wadysaw Skoczylas,M,Poland,POL,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",No medal
Jerzy Skolimowski,M,Poland,POL,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Jerzy Skolimowski,M,Poland,POL,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Jerzy Skolimowski,M,Poland,POL,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Jerzy Skolimowski,M,Poland,POL,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Franz Slevogt,M,Germany,GER,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Franz Slevogt,M,Germany,GER,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Franz Slevogt,M,Germany,GER,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Jan Sluiter,M,Netherlands,NED,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Jan Sluiter,M,Netherlands,NED,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Jan Sluiter,M,Netherlands,NED,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Jan Sluiter,M,Netherlands,NED,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Jan Sluiter,M,Netherlands,NED,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",No medal
Jan Sluiter,M,Netherlands,NED,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",No medal
Jan Sluiter,M,Netherlands,NED,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",No medal
Jan Sluiter,M,Netherlands,NED,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",No medal
Jan Sluiter,M,Netherlands,NED,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",No medal
Jan Sluiter,M,Netherlands,NED,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Jan Sluiter,M,Netherlands,NED,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Jan Sluiter,M,Netherlands,NED,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Jan Sluiter,M,Netherlands,NED,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Jan Sluiter,M,Netherlands,NED,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Jan Sluiter,M,Netherlands,NED,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Jan Sluiter,M,Netherlands,NED,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Jan Sluiter,M,Netherlands,NED,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Howard Smith,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Howard Smith,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Howard Smith,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Howard Smith,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Howard Smith,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Howard Smith,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Yngve Soderberg,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Yngve Soderberg,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Yngve Soderberg,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Yngve Soderberg,M,United States,USA,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Yngve Soderberg,M,United States,USA,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Yngve Soderberg,M,United States,USA,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Yngve Soderberg,M,United States,USA,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Pierre Souziff,M,France,FRA,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Pierre Souziff,M,France,FRA,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Pierre Souziff,M,France,FRA,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Pierre Souziff,M,France,FRA,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Pierre Souziff,M,France,FRA,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Pierre Souziff,M,France,FRA,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Walter Speck,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Walter Speck,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Carl Sprinchorn,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Carl Sprinchorn,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Carl Sprinchorn,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Benton Spruance,M,United States,USA,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Benton Spruance,M,United States,USA,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Steven Spurrier,M,Great Britain,GBR,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",No medal
Steven Spurrier,M,Great Britain,GBR,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",No medal
George Stampa,M,Great Britain,GBR,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",No medal
George Stampa,M,Great Britain,GBR,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Drawings And Water Colors",No medal
Karl Starck,M,Germany,GER,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Karl Starck,M,Germany,GER,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Gertraud -koref),F,Germany,GER,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Gertraud -koref),F,Germany,GER,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Karl Stemolak,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Karl Stemolak,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Karl Stemolak,M,Austria,AUT,1948,London,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Karl Stemolak,M,Austria,AUT,1948,London,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Gordon Stevenson,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Gordon Stevenson,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Gordon Stevenson,M,United States,USA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Giovanni Stradone,M,Italy,ITA,1948,London,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Giovanni Stradone,M,Italy,ITA,1948,London,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Andrzej Stypiski,M,Poland,POL,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Andrzej Stypiski,M,Poland,POL,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
George Summers,M,Great Britain,GBR,1908,London,Cycling,Cycling Men's Sprint,No medal
George Summers,M,Great Britain,GBR,1908,London,Cycling,Cycling Men's Sprint,No medal
Henri Susse,M,Favorite-1,FRA,1900,Paris,Sailing,Sailing Mixed 2-3 Ton,Silver
Henri Susse,M,Favorite-1,FRA,1900,Paris,Sailing,Sailing Mixed 2-3 Ton,Silver
Ole (olsen-),M,Norway,NOR,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Ole (olsen-),M,Norway,NOR,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Ole (olsen-),M,Norway,NOR,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Ole (olsen-),M,Norway,NOR,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Sigurd Swane,M,Denmark,DEN,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Sigurd Swane,M,Denmark,DEN,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Sigurd Swane,M,Denmark,DEN,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Sigurd Swane,M,Denmark,DEN,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Hermann Tamussino,M,Austria,AUT,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
Hermann Tamussino,M,Austria,AUT,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
Jos Menndez,M,Spain,ESP,1972,Munich,Handball,Handball Men's Handball,No medal
Wanda Telakowska,F,Poland,POL,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Wanda Telakowska,F,Poland,POL,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Wanda Telakowska,F,Poland,POL,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Paul Texier,M,France,FRA,1908,London,Cycling,Cycling Men's Sprint,No medal
Paul Texier,M,France,FRA,1908,London,Cycling,Cycling Men's Sprint,No medal
Texier I,M,Quand-Mme-2,FRA,1900,Paris,Sailing,Sailing Mixed 0-0.5 Ton,Silver
Texier I,M,Quand-Mme-2,FRA,1900,Paris,Sailing,Sailing Mixed 0-0.5 Ton,Silver
Texier I,M,C.V.A.-7,FRA,1900,Paris,Sailing,Sailing Mixed 0.5-1 Ton,No medal
Texier I,M,C.V.A.-7,FRA,1900,Paris,Sailing,Sailing Mixed 0.5-1 Ton,No medal
Texier I,M,Mamie-6,FRA,1900,Paris,Sailing,Sailing Mixed 1-2 Ton,No medal
Texier I,M,Mamie-6,FRA,1900,Paris,Sailing,Sailing Mixed 1-2 Ton,No medal
Texier Ii,M,Quand-Mme-2,FRA,1900,Paris,Sailing,Sailing Mixed 0-0.5 Ton,Silver
Texier Ii,M,Quand-Mme-2,FRA,1900,Paris,Sailing,Sailing Mixed 0-0.5 Ton,Silver
Texier Ii,M,C.V.A.-7,FRA,1900,Paris,Sailing,Sailing Mixed 0.5-1 Ton,No medal
Texier Ii,M,C.V.A.-7,FRA,1900,Paris,Sailing,Sailing Mixed 0.5-1 Ton,No medal
Texier Ii,M,Mamie-6,FRA,1900,Paris,Sailing,Sailing Mixed 1-2 Ton,No medal
Texier Ii,M,Mamie-6,FRA,1900,Paris,Sailing,Sailing Mixed 1-2 Ton,No medal
Siegfried Theiss,M,Austria,AUT,1948,London,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
Siegfried Theiss,M,Austria,AUT,1948,London,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
Oskar Thiede,M,Austria,AUT,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Oskar Thiede,M,Austria,AUT,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Josef Thorak,M,Austria,AUT,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Josef Thorak,M,Austria,AUT,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Charles Jr.,M,United States,USA,1920,Antwerpen,Rugby,Rugby Men's Rugby,Gold
Erich Torggler,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Erich Torggler,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Pierre Toulgouat,M,France,FRA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Pierre Toulgouat,M,France,FRA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Pierre Toulgouat,M,France,FRA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Pierre Toulgouat,M,France,FRA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Guillaume Tronchet,M,France,FRA,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Guillaume Tronchet,M,France,FRA,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Guillaume Tronchet,M,France,FRA,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",No medal
Guillaume Tronchet,M,France,FRA,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Guillaume Tronchet,M,France,FRA,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Guillaume Tronchet,M,France,FRA,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Vladimir Turina,M,Yugoslavia,YUG,1948,London,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Vladimir Turina,M,Yugoslavia,YUG,1948,London,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Mdard Tytgat,M,Belgium,BEL,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Mdard Tytgat,M,Belgium,BEL,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Mdard Tytgat,M,Belgium,BEL,1924,Paris,Art Competitions,Art Competitions Mixed Painting,No medal
Yoshikazu Uchida,M,Japan,JPN,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Yoshikazu Uchida,M,Japan,JPN,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Marius (ulvestad-),M,Norway,NOR,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Music, Compositions For Solo Or Chorus",No medal
Marius (ulvestad-),M,Norway,NOR,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Music, Compositions For Solo Or Chorus",No medal
Marius (ulvestad-),M,Norway,NOR,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Music, Instrumental And Chamber",No medal
Marius (ulvestad-),M,Norway,NOR,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Music, Instrumental And Chamber",No medal
Marius (ulvestad-),M,Norway,NOR,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Music, Instrumental And Chamber",No medal
Dechko Uzunov,M,Bulgaria,BUL,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Dechko Uzunov,M,Bulgaria,BUL,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Paintings",No medal
Louis Cutsem,M,Belgium,BEL,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Louis Cutsem,M,Belgium,BEL,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Marcel Perre,M,Belgium,BEL,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Marcel Perre,M,Belgium,BEL,1936,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Pieter Hem,M,Netherlands,NED,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Pieter Hem,M,Netherlands,NED,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Christiaan Hoef,M,Netherlands,NED,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Reliefs",No medal
Christiaan Hoef,M,Netherlands,NED,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Reliefs",No medal
Christiaan Hoef,M,Netherlands,NED,1928,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Reliefs",No medal
Christiaan Hoef,M,Netherlands,NED,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Christiaan Hoef,M,Netherlands,NED,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Christiaan Hoef,M,Netherlands,NED,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",No medal
Cornelis Dongen,M,France,FRA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Cornelis Dongen,M,France,FRA,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Johannes Spengen,M,Netherlands,NED,1908,London,Cycling,Cycling Men's Sprint,No medal
Johannes Spengen,M,Netherlands,NED,1908,London,Cycling,Cycling Men's Sprint,No medal
Anton Velim,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Anton Velim,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
Anton Velim,M,Austria,AUT,1936,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
